protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1416	P55957	BH3-interacting domain death agonist OS=Homo sapiens GN=BID PE=1 SV=1	BID	23068.8	0.0	66	256	10	5	1	8	4	131L	1.13138e+06	1.62277e+06	3.16761e+06	5.21979e+06	7.04274e+06	9.3878e+06	1.08278e+07	1.13173e+07	2.00699e+07	1.49626e+07	0.0755888	0.105735	0.210672	0.353763	0.475333	0.626293	0.721861	0.760994	1.31429	1.0	0.110405	0.174249	0.318548	0.376591	0.606277	0.368684	0.302648	0.317208	1.48821	0.0
1417	B1AP13|B1AP15|H3BLV0|P08174	Complement decay-accelerating factor OS=Homo sapiens GN=CD55 PE=1 SV=1|CD55 antigen, decay accelerating factor for complement (Cromer blood group), isoform CRA_d OS=Homo sapiens GN=CD55 PE=1 SV=1|Complement decay-accelerating factor (Fragment) OS=Homo sapiens GN=CD55 PE=1 SV=1|Complement decay-accelerating factor OS=Homo sapiens GN=CD55 PE=1 SV=4	CD55	56061.0|38018.4|40476.5|46754.1	0.0212629	23	23	1	1	0	1	1	131L	0.0	0.0	289802.0	256855.0	303031.0	1.49002e+06	1.77917e+06	3.63878e+06	4.21161e+06	3.08793e+06	0.0	0.0	0.0938499	0.0831805	0.0981342	0.48253	0.576168	1.17839	1.36389	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1418	P23396	40S ribosomal protein S3 OS=Homo sapiens GN=RPS3 PE=1 SV=2	RPS3	31425.8	0.0	65	363	17	8	2	15	8	131L	5.3081e+06	4.0231e+06	1.21557e+07	2.51335e+07	5.28595e+07	4.97014e+07	1.58432e+08	1.37737e+08	1.45326e+08	1.13697e+08	0.0463975	0.0347468	0.108146	0.222327	0.467391	0.434624	1.39167	1.20716	1.27436	1.0	0.0440436	0.0403159	0.0715728	0.0859725	0.189577	0.141219	0.321582	0.233824	0.21676	0.0
1419	Q9UKN8	General transcription factor 3C polypeptide 4 OS=Homo sapiens GN=GTF3C4 PE=1 SV=2	GTF3C4	104235.0	0.0	45	106	4	3	1	3	2	131L	1.16973e+06	1.97027e+06	2.16246e+06	2.84077e+06	6.80335e+06	1.71733e+07	2.0421e+07	1.87877e+07	2.1351e+07	2.15722e+07	0.0542238	0.0913337	0.100243	0.131687	0.315376	0.796088	0.946635	0.870924	0.989746	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1421	P24752	Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens GN=ACAT1 PE=1 SV=1	ACAT1	52330.6	0.0	82	622	40	13	8	30	13	131L	5.35475e+06	9.61637e+06	4.62498e+07	1.95344e+08	2.46402e+08	2.27607e+08	2.41548e+08	2.27366e+08	2.79342e+08	2.30524e+08	0.022519	0.0414216	0.198743	0.846582	1.07324	0.987477	1.05005	0.988357	1.2089	1.0	0.0441986	0.0466101	0.151637	0.444526	0.386462	0.321849	0.236895	0.195319	0.316491	0.0
1422	A0A075B730	Epiplakin OS=Homo sapiens GN=EPPK1 PE=4 SV=1	EPPK1	587788.0	0.0	73	931	74	19	6	20	18	131L	2.33044e+06	6.21926e+06	9.18426e+06	1.42449e+07	1.77005e+07	2.13168e+07	3.02768e+07	4.35566e+07	1.99048e+08	4.56964e+08	0.00490621	0.0134823	0.0200225	0.0315606	0.0389826	0.0467481	0.0666846	0.0958745	0.43577	1.0	0.0105192	0.0168398	0.0222544	0.0288589	0.0386879	0.0512369	0.0594893	0.0753905	0.0832065	0.0
1423	O43402	ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1	EMC8	26734.6	0.00106724	40	40	1	1	0	1	1	131L	0.0	117742.0	193920.0	1.64809e+06	3.76899e+06	1.84532e+06	2.46305e+06	6.93164e+06	1.52181e+07	2.01201e+07	0.0	0.00585197	0.00963812	0.0819125	0.187325	0.0917155	0.122417	0.344514	0.756365	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1424	F5H2F4	C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=1	MTHFD1	126925.0	0.0	102	1209	66	1	62	3	1	131L	601260.0	156855.0	1.475e+06	1.13631e+07	1.55419e+07	2.58259e+07	2.35805e+07	1.88294e+07	2.33501e+07	1.99705e+07	0.0301075	0.00785436	0.0738591	0.568996	0.778245	1.29321	1.18077	0.942862	1.16923	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1425	Q96A49	Synapse-associated protein 1 OS=Homo sapiens GN=SYAP1 PE=1 SV=1	SYAP1	46611.6	0.0	108	491	21	11	3	17	10	131L	4.73153e+06	8.49461e+06	1.90858e+07	4.94243e+07	1.54555e+08	2.45099e+08	3.44837e+08	3.70473e+08	3.89406e+08	3.63026e+08	0.0129304	0.0235904	0.0520587	0.135534	0.425842	0.675825	0.949217	1.02038	1.07298	1.0	0.0169604	0.0225105	0.0556098	0.0629129	0.105602	0.106156	0.154785	0.12513	0.100247	0.0
1426	I3L448|Q5TC12	ATP synthase mitochondrial F1 complex assembly factor 1 OS=Homo sapiens GN=ATPAF1 PE=1 SV=1|ATP synthase mitochondrial F1 complex assembly factor 1 OS=Homo sapiens GN=ATPAF1 PE=1 SV=1	ATPAF1	43532.9|41109.9	0.0	84	261	11	5	1	10	5	131L	259692.0	1.40554e+06	1.56491e+06	1.29192e+07	4.7936e+07	6.40674e+07	7.15886e+07	7.21624e+07	9.77499e+07	8.99933e+07	0.00265267	0.0153964	0.017375	0.14304	0.533582	0.711747	0.793802	0.802331	1.08725	1.0	0.0108939	0.0413397	0.0212322	0.0676562	0.128364	0.138226	0.166263	0.103372	0.0972704	0.0
1427	Q9BSU3	N-alpha-acetyltransferase 11 OS=Homo sapiens GN=NAA11 PE=1 SV=3	NAA11	29341.8	0.0	45	142	10	1	9	1	1	131L	0.0	0.0	368266.0	426449.0	2.01126e+06	5.55964e+06	7.82521e+06	8.45139e+06	8.87906e+06	7.24291e+06	0.0	0.0	0.0508451	0.0588781	0.277687	0.767598	1.0804	1.16685	1.2259	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1428	P30533	Alpha-2-macroglobulin receptor-associated protein OS=Homo sapiens GN=LRPAP1 PE=1 SV=1	LRPAP1	49232.4	0.000281294	42	180	8	5	1	7	5	131L	2.92243e+07	2.56409e+07	2.53806e+07	3.3266e+07	3.71377e+07	3.38671e+07	3.6416e+07	4.0808e+07	4.52138e+07	4.20497e+07	0.691107	0.608705	0.592812	0.783796	0.876585	0.79776	0.862456	0.969981	1.07525	1.0	0.545018	0.482978	0.432555	0.48952	0.516901	0.412089	0.339767	0.211164	0.161879	0.0
1429	Q96KB5	Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens GN=PBK PE=1 SV=3	PBK	42591.5	0.0	56	187	12	5	4	8	5	131L	1.62113e+06	4.35786e+06	5.91525e+06	7.6195e+06	1.25296e+07	1.42502e+07	3.57738e+07	6.7319e+07	8.19803e+07	8.11357e+07	0.0199805	0.0527555	0.0724385	0.0927482	0.154427	0.174571	0.442496	0.830454	1.01061	1.0	0.0178695	0.0594685	0.0712254	0.0885214	0.0688771	0.0841775	0.172462	0.175237	0.181744	0.0
1430	Q9UPT9	Ubiquitin carboxyl-terminal hydrolase 22 OS=Homo sapiens GN=USP22 PE=1 SV=2	USP22	69883.0	0.00350877	36	97	5	2	3	2	2	131L	500548.0	721503.0	686675.0	699202.0	1.31252e+06	3.40481e+06	1.09311e+07	1.57018e+07	2.07817e+07	2.11652e+07	0.0236496	0.0340891	0.0324435	0.0330354	0.0620133	0.160868	0.516468	0.741868	0.98188	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1431	B4DXW4	Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB PE=1 SV=1	CLPB	66907.5	0.0	54	181	6	1	5	1	1	131L	0.0	0.0	189814.0	775415.0	2.26722e+06	2.38231e+06	2.8255e+06	2.3113e+06	2.80306e+06	3.24567e+06	0.0	0.0	0.0584823	0.238908	0.698536	0.733997	0.870543	0.712117	0.863631	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1432	Q5TDE8	E3 ubiquitin-protein ligase RNF220 (Fragment) OS=Homo sapiens GN=RNF220 PE=1 SV=1	RNF220	33179.7	0.00228659	36	64	2	2	0	2	2	131L	100833.0	385244.0	0.0	1.00792e+06	2.30076e+06	3.45305e+06	6.0168e+06	5.52335e+06	6.28608e+06	6.3547e+06	0.0158674	0.0606235	0.0	0.15861	0.362057	0.543385	0.946828	0.869176	0.989201	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1433	P53004	Biliverdin reductase A OS=Homo sapiens GN=BLVRA PE=1 SV=2	BLVRA	38963.2	0.0	92	462	19	8	3	16	8	131L	2.20278e+06	4.63183e+06	8.17373e+06	1.94699e+07	8.37667e+07	1.26117e+08	1.78762e+08	1.71622e+08	1.89634e+08	1.84414e+08	0.011515	0.0251636	0.0432841	0.103895	0.45188	0.687431	0.968959	0.929065	1.02778	1.0	0.0226394	0.0417224	0.0480309	0.0879612	0.151043	0.196252	0.187115	0.213357	0.195125	0.0
1434	Q86UP2	Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1	KTN1	197485.0	0.0	56	248	10	7	4	6	5	131L	725013.0	842583.0	2.51586e+06	6.21296e+06	8.22474e+06	1.0765e+07	1.59198e+07	2.43716e+07	2.21816e+07	2.17154e+07	0.0334194	0.0394425	0.113381	0.284777	0.378752	0.495733	0.733468	1.11776	1.02084	1.0	0.144542	0.125738	0.281111	0.0838567	0.123564	0.160012	0.0682119	0.24027	0.146856	0.0
1435	Q86XP3	ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1	DDX42	118093.0	0.0	124	723	22	13	4	18	13	131L	3.67526e+06	4.57003e+06	5.45688e+06	9.38647e+06	1.25009e+07	1.86154e+07	8.54218e+07	1.54199e+08	1.68575e+08	1.6632e+08	0.0208251	0.026621	0.0323158	0.056547	0.0754099	0.112191	0.512889	0.927056	1.01404	1.0	0.0598004	0.0628073	0.0581573	0.0732742	0.0867425	0.085861	0.0849614	0.154303	0.0854371	0.0
1436	Q05048	Cleavage stimulation factor subunit 1 OS=Homo sapiens GN=CSTF1 PE=1 SV=1	CSTF1	53479.1	0.0	69	301	13	6	3	10	6	131L	3.35206e+06	6.60368e+06	2.1147e+07	3.35921e+07	6.61385e+07	9.45827e+07	8.97469e+07	9.03708e+07	9.1495e+07	9.48598e+07	0.0352477	0.0689784	0.220751	0.348003	0.685806	0.995172	0.943481	0.949913	0.960569	1.0	0.0253598	0.0377111	0.165108	0.263878	0.540046	0.275215	0.124604	0.229818	0.174307	0.0
1437	Q92620	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 OS=Homo sapiens GN=DHX38 PE=1 SV=2	DHX38	158687.0	0.0	64	266	9	7	1	8	7	131L	1.2819e+06	3.93997e+06	4.03701e+06	5.08854e+06	1.45684e+07	2.75442e+07	5.23107e+07	5.86695e+07	6.3781e+07	6.70799e+07	0.0188418	0.0594454	0.0599023	0.0760504	0.218527	0.412274	0.782873	0.87471	0.951106	1.0	0.0301508	0.10518	0.0706073	0.0921401	0.0838968	0.180278	0.181902	0.158814	0.18572	0.0
1438	Q92621	Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=3	NUP205	250796.0	0.0	66	491	15	12	2	13	12	131L	2.97261e+06	4.16764e+06	5.32357e+06	7.34006e+06	1.24435e+07	2.69321e+07	8.34403e+07	1.11382e+08	1.23029e+08	1.25324e+08	0.0233486	0.033337	0.0427938	0.0587903	0.101381	0.216389	0.66797	0.887767	0.982938	1.0	0.0390171	0.0489552	0.0549531	0.074375	0.0781532	0.111049	0.115983	0.119754	0.0871404	0.0
1439	Q92625	Ankyrin repeat and SAM domain-containing protein 1A OS=Homo sapiens GN=ANKS1A PE=1 SV=4	ANKS1A	139126.0	0.0	63	102	2	2	0	2	2	131L	0.0	0.0	157527.0	559218.0	543717.0	554371.0	1.56396e+06	2.61282e+06	4.87898e+06	6.2768e+06	0.0	0.0	0.0250967	0.0890929	0.0866232	0.0883207	0.249166	0.416266	0.777303	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1440	G3V3H1|Q86TV6	Tetratricopeptide repeat protein 7B (Fragment) OS=Homo sapiens GN=TTC7B PE=1 SV=2|Tetratricopeptide repeat protein 7B OS=Homo sapiens GN=TTC7B PE=1 SV=3	TTC7B	25357.5|104142.0	0.0	46	46	1	1	0	1	1	131L	0.0	0.0	169524.0	281068.0	969422.0	712359.0	74057.5	770829.0	771914.0	800948.0	0.0	0.0	0.211654	0.35092	1.21034	0.889395	0.0924623	0.962396	0.963752	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441	O95466	Formin-like protein 1 OS=Homo sapiens GN=FMNL1 PE=1 SV=3	FMNL1	137872.0	0.0	90	253	9	5	3	6	4	131L	1.34663e+06	2.9513e+06	3.95681e+06	5.66495e+06	4.41671e+06	5.03454e+06	5.24459e+06	8.91312e+06	3.8823e+07	4.56079e+07	0.0293109	0.0633197	0.086757	0.126249	0.100936	0.115424	0.113041	0.195429	0.8544	1.0	0.0555138	0.126098	0.19618	0.215615	0.221793	0.270875	0.182377	0.286537	0.239478	0.0
1442	Q15628	Tumor necrosis factor receptor type 1-associated DEATH domain protein OS=Homo sapiens GN=TRADD PE=1 SV=2	TRADD	36401.2	0.0	46	46	1	1	0	1	1	131L	0.0	0.0	296083.0	843454.0	2.02492e+06	3.4527e+06	6.10081e+06	1.82202e+07	2.16878e+07	2.45457e+07	0.0	0.0	0.0120625	0.0343627	0.0824962	0.140665	0.248549	0.742299	0.883569	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1443	Q9Y3I1	F-box only protein 7 OS=Homo sapiens GN=FBXO7 PE=1 SV=1	FBXO7	63047.0	0.0145151	26	26	1	1	0	1	1	131L	106381.0	240526.0	657768.0	1.00548e+06	1.1077e+06	1.29959e+06	3.07671e+06	3.12887e+06	3.33458e+06	4.09828e+06	0.0259575	0.0586895	0.160499	0.245342	0.270283	0.317107	0.750732	0.763461	0.813653	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1445	E9PKF6|H7BXH2|Q5H9R7	Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3 PE=1 SV=1|Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3 PE=1 SV=1|Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3 PE=1 SV=2	PPP6R3	104669.0|103346.0|108889.0	0.0	59	576	23	13	4	17	10	131L	1.75119e+06	2.92126e+06	9.98586e+06	3.60212e+07	6.93582e+07	6.84218e+07	8.8196e+07	8.24748e+07	8.9245e+07	8.90827e+07	0.0190385	0.0313976	0.112921	0.404665	0.780742	0.773189	0.990902	0.926275	1.00167	1.0	0.0346707	0.0606265	0.0658249	0.115472	0.230601	0.18615	0.139982	0.145799	0.110004	0.0
1446	Q14974	Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2	KPNB1	108274.0	0.0	74	894	57	18	13	42	17	131L	7.46222e+06	1.06275e+07	1.38931e+07	1.90069e+07	3.20322e+07	6.98475e+07	3.83194e+08	7.81118e+08	8.96911e+08	9.11252e+08	0.00810413	0.0114696	0.0150599	0.020829	0.0350849	0.0768489	0.420601	0.85641	0.983313	1.0	0.0117388	0.0143977	0.0186591	0.0225194	0.0285235	0.0349958	0.0464971	0.0726665	0.0554464	0.0
1447	G3V292|H0YK26	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Homo sapiens GN=PPP2R5C PE=4 SV=1|Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform (Fragment) OS=Homo sapiens GN=PPP2R5C PE=4 SV=1	PPP2R5C	17999.1|18323.0	0.0	74	109	4	2	0	4	2	131L	0.0	973736.0	1.01711e+06	2.99642e+06	8.38131e+06	2.85836e+07	9.57899e+07	6.99696e+07	7.49231e+07	7.22794e+07	0.0	0.0134718	0.0140719	0.0414561	0.115957	0.395459	1.32527	0.968043	1.03658	1.0	0.0	0.0322302	0.0607811	0.1161	0.0950236	0.132395	0.180148	0.121372	0.0641759	0.0
1448	P56377	AP-1 complex subunit sigma-2 OS=Homo sapiens GN=AP1S2 PE=1 SV=1	AP1S2	22268.3	0.0	61	92	3	1	1	2	1	131L	0.0	0.0	193186.0	488320.0	1.07522e+06	1.34736e+06	2.56099e+06	2.94807e+06	3.49e+06	4.05435e+06	0.0	0.0	0.0476491	0.120444	0.265201	0.332325	0.631665	0.727137	0.860804	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1449	O00148	ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2	DDX39A	56027.7	0.0	103	555	34	4	26	7	4	131L	265182.0	1.23713e+06	2.04426e+06	2.824e+06	5.11999e+06	8.87386e+06	2.49911e+07	7.18397e+07	9.17577e+07	9.64774e+07	0.00261312	0.0127003	0.0207445	0.0284701	0.0521534	0.0914876	0.259483	0.743122	0.949097	1.0	0.00913243	0.0247964	0.0541408	0.0665426	0.100068	0.135741	0.0938724	0.0869453	0.118235	0.0
1450	P78346	Ribonuclease P protein subunit p30 OS=Homo sapiens GN=RPP30 PE=1 SV=1	RPP30	34514.3	0.0	58	166	7	4	1	6	4	131L	5.89514e+06	1.09699e+07	2.15914e+07	4.25669e+07	5.47895e+07	5.2315e+07	7.17493e+07	9.28736e+07	9.89529e+07	9.58547e+07	0.0593099	0.114443	0.228529	0.445114	0.573117	0.545774	0.748522	0.969029	1.03146	1.0	0.107758	0.169831	0.320052	0.663921	0.812242	0.601605	0.36658	0.217045	0.161468	0.0
1451	P78347	General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2	GTF2I	132338.0	0.0	70	517	24	11	8	16	9	131L	3.75626e+06	3.7645e+06	9.95608e+06	1.28185e+07	1.13045e+07	2.29933e+07	3.7469e+07	1.59755e+08	4.23505e+08	4.75098e+08	0.00753839	0.00741184	0.0205336	0.0256155	0.0233433	0.0481972	0.0771386	0.335788	0.893502	1.0	0.0204649	0.0218773	0.0376206	0.0561025	0.0308641	0.0927548	0.156528	0.147249	0.124773	0.0
1452	P78344	Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens GN=EIF4G2 PE=1 SV=1	EIF4G2	119539.0	0.0	118	451	13	7	2	10	6	131L	882174.0	1.33849e+06	2.03592e+06	2.60975e+06	5.3105e+06	4.66956e+06	1.59733e+07	7.42654e+07	1.49339e+08	1.82224e+08	0.00467506	0.00715532	0.0109197	0.0139235	0.0292037	0.0258502	0.087319	0.40837	0.819109	1.0	0.0141793	0.0178365	0.0210295	0.0321754	0.048961	0.0347142	0.0684034	0.0884779	0.089077	0.0
1453	P20618	Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2	PSMB1	29679.6	0.0	55	221	18	5	4	13	5	131L	4.09856e+07	3.73495e+07	3.33952e+07	3.69466e+07	3.97125e+07	4.25177e+07	5.90171e+07	5.9598e+07	6.85388e+07	6.41272e+07	0.634103	0.578077	0.5184	0.574126	0.618382	0.662934	0.917873	0.929176	1.06596	1.0	0.48088	0.382587	0.205812	0.273088	0.158371	0.0858799	0.140955	0.149647	0.26209	0.0
1454	Q15366	Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=1 SV=1	PCBP2	42850.5	0.0	86	374	10	4	2	6	3	131L	0.0	366480.0	853704.0	1.7438e+06	4.81342e+06	1.17609e+07	4.32707e+07	7.6903e+07	9.74629e+07	9.72873e+07	0.0	0.00369083	0.00872804	0.0179242	0.0496092	0.120106	0.444772	0.790656	1.00181	1.0	0.0	0.0131274	0.03058	0.0575629	0.20568	0.092088	0.0754941	0.0843107	0.0782093	0.0
1455	Q15365	Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2	PCBP1	41195.4	0.0	90	642	30	8	3	22	7	131L	2.18264e+06	3.66272e+06	6.88096e+06	1.36658e+07	3.63718e+07	9.92238e+07	2.18273e+08	2.95766e+08	3.20812e+08	3.27369e+08	0.00618152	0.0109575	0.0212156	0.0420732	0.110629	0.303486	0.666755	0.90409	0.980835	1.0	0.023063	0.0320936	0.040467	0.0730547	0.178271	0.105191	0.0928513	0.0786572	0.0802856	0.0
1456	O00401	Neural Wiskott-Aldrich syndrome protein OS=Homo sapiens GN=WASL PE=1 SV=2	WASL	62754.3	0.0	47	102	4	3	0	4	3	131L	738236.0	1.00272e+06	1.84849e+06	3.67988e+06	8.10154e+06	1.77867e+07	3.01529e+07	3.40685e+07	3.32793e+07	3.15097e+07	0.0234289	0.0318226	0.0586641	0.116786	0.257113	0.564485	0.95694	1.08121	1.05616	1.0	0.0257846	0.0872986	0.106138	0.0460917	0.163933	0.137824	0.289184	0.18396	0.303107	0.0
1457	Q15361	Transcription termination factor 1 OS=Homo sapiens GN=TTF1 PE=1 SV=3	TTF1	130714.0	0.00302267	36	36	1	1	0	1	1	131L	0.0	0.0	0.0	0.0	0.0	0.0	732848.0	850335.0	932989.0	6.15976e+06	0.0	0.0	0.0	0.0	0.0	0.0	0.118973	0.138047	0.151465	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1458	O15091	Mitochondrial ribonuclease P protein 3 OS=Homo sapiens GN=KIAA0391 PE=1 SV=2	KIAA0391	78555.2	0.014333	26	26	1	1	0	1	1	131L	330131.0	842862.0	1.45601e+06	2.03377e+06	3.10639e+06	3.51584e+06	3.91697e+06	6.36465e+06	1.98852e+07	1.91162e+07	0.0172697	0.0440915	0.0761666	0.10639	0.162501	0.183919	0.204904	0.332946	1.04023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1459	D6RBC2|D6RCP5|Q8N264	Rho GTPase-activating protein 24 (Fragment) OS=Homo sapiens GN=ARHGAP24 PE=4 SV=1|Rho GTPase-activating protein 24 (Fragment) OS=Homo sapiens GN=ARHGAP24 PE=4 SV=1|Rho GTPase-activating protein 24 OS=Homo sapiens GN=ARHGAP24 PE=1 SV=2	ARHGAP24	15801.5|80033.5|97436.6	0.0	44	44	1	1	0	1	1	131L	95703.7	0.0	63094.6	0.0	398403.0	308990.0	1.18048e+06	1.28152e+06	3.35457e+06	3.20233e+06	0.0298857	0.0	0.0197027	0.0	0.124411	0.0964892	0.368632	0.400183	1.04754	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1460	P0CG12	Chromosome transmission fidelity protein 8 homolog isoform 2 OS=Homo sapiens GN=CHTF8 PE=1 SV=1	CHTF8	51817.5	0.0	52	52	1	1	0	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1461	P62714	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens GN=PPP2CB PE=1 SV=1	PPP2CB	38643.3	0.0	76	387	22	1	19	2	1	131L	725340.0	6.87742e+06	1.52506e+07	2.13171e+07	3.53293e+07	3.28275e+07	4.1116e+07	4.51113e+07	4.22005e+07	3.68003e+07	0.0197102	0.186885	0.414415	0.579264	0.96003	0.892044	1.11727	1.22584	1.14674	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1462	O43242	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	PSMD3	69074.2	0.0	89	1092	51	22	17	32	20	131L	8.43065e+06	1.11994e+07	2.0104e+07	5.86655e+07	1.0118e+08	1.37575e+08	3.0661e+08	3.29466e+08	3.50201e+08	3.31898e+08	0.0243957	0.0330708	0.060462	0.176709	0.306035	0.414626	0.922853	0.991686	1.05505	1.0	0.0456831	0.0401546	0.037379	0.0500876	0.0623838	0.0771845	0.118802	0.0867513	0.059678	0.0
1463	Q8WU90	Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens GN=ZC3H15 PE=1 SV=1	ZC3H15	62950.7	0.0	54	343	15	9	3	12	9	131L	8.11568e+06	9.86766e+06	1.76879e+07	4.45492e+07	7.10457e+07	1.00319e+08	1.89567e+08	1.53768e+08	1.78783e+08	1.50523e+08	0.0549127	0.0648073	0.117509	0.293902	0.471201	0.66702	1.25791	1.02136	1.17927	1.0	0.0913544	0.129034	0.0389636	0.105287	0.120938	0.161292	0.252224	0.130225	0.385054	0.0
1464	Q14103	Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens GN=HNRNPD PE=1 SV=1	HNRNPD	45914.6	0.0	79	338	21	7	6	15	6	131L	1.21763e+07	1.34785e+07	2.31863e+07	3.9524e+07	6.4477e+07	7.64566e+07	1.06762e+08	8.2712e+07	8.88287e+07	9.2782e+07	0.130781	0.145454	0.250976	0.426517	0.693905	0.827476	1.15125	0.889772	0.959853	1.0	0.104698	0.168858	0.133839	0.19964	0.222474	0.271986	0.265613	0.190976	0.151948	0.0
1465	E9PKF3	Acetyl-CoA acetyltransferase, mitochondrial (Fragment) OS=Homo sapiens GN=ACAT1 PE=1 SV=1	ACAT1	6045.01	0.00352024	36	36	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466	C9JFR7|P99999	Cytochrome c (Fragment) OS=Homo sapiens GN=CYCS PE=1 SV=1|Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2	CYCS	15564.9|15980.1	0.0	65	241	26	5	3	23	5	131L	4.62958e+07	9.72308e+07	1.21082e+08	1.402e+08	1.5218e+08	1.51707e+08	1.56387e+08	1.59323e+08	1.69205e+08	1.46452e+08	0.315086	0.662852	0.826171	0.956561	1.03595	1.03556	1.06567	1.08832	1.15502	1.0	0.326306	0.471616	0.195866	0.23314	0.216477	0.182557	0.197035	0.132974	0.164508	0.0
